ref_id,site_code,service_date,category,sub_category,status_note,amount,comment
114003,FFX-03,2026-03-11,REF NOTE: Intake,Standard,,668.34,bare
330654,STL-02,2026-03-28,REF NOTE: Intake,Standard,Verified,957.3,unique
212677,LOU-09,2026-03-09,Intake,Priority,Closed,589.96,prefixed
174177,FFX-03,2026-03-27,Appeal,Priority,Escalated,184.12,bare
902440,ARL-07,2026-03-28,Renewal,Standard,Reviewed,73.21,unique
248553,FFX-03,2026-03-25,Intake,Priority,Reviewed,301.39,prefixed
437253,ARL-07,2026-03-17,REF NOTE: Intake,Priority,Escalated,92.62,prefixed
441938,STL-02,2026-03-07,REF NOTE: Intake,Standard,,516.49,first pass
296154,FFX-03,2026-03-14,Renewal,Standard,Open,384.57,unique
880232,LOU-09,2026-03-09,Renewal,Standard,,960.76,bare
745995,STL-02,2026-03-24,Intake,Standard,Reviewed,643.87,unique
353470,STL-02,2026-03-25,Appeal,Standard,Closed,460.27,first pass
171716,STL-02,2026-03-04,Renewal,Standard,,444.69,first pass
727560,STL-02,2026-03-29,Intake,Priority,Reviewed,694.66,prefixed
188341,LOU-09,2026-03-28,Intake,Standard,,183.69,unique
569129,BAL-11,2026-03-18,Appeal,Priority,Closed,694.92,first pass
252235,LOU-09,2026-03-12,Renewal,Priority,Verified,226.06,unique
153953,ARL-07,2026-03-24,Appeal,Priority,Open,279.61,bare
123312,STL-02,2026-03-25,Renewal,Standard,Open,880.39,first pass
169909,LOU-09,2026-03-22,Renewal,Standard,Reviewed,203.33,unique
583969,LOU-09,2026-03-31,Intake,Standard,Verified,205.08,first pass
289586,ARL-07,2026-03-12,REF NOTE: Intake,Priority,,649.73,first pass
599524,LOU-09,2026-03-20,Intake,Standard,Closed,965.57,prefixed
207130,STL-02,2026-03-06,Appeal,Standard,Escalated,665.9,first pass
352478,ARL-07,2026-03-12,Appeal,Priority,Verified,218,bare
970697,BAL-11,2026-03-28,Intake,Priority,Closed,145.08,bare
369695,BAL-11,2026-03-11,REF NOTE: Intake,Standard,Open,30.17,prefixed
254252,STL-02,2026-03-21,REF NOTE: Intake,Standard,Closed,723.19,bare
882138,STL-02,2026-03-21,Intake,Standard,Reviewed,196.57,unique
365030,ARL-07,2026-03-20,Appeal,Priority,Closed,182.46,unique
714981,STL-02,2026-03-21,Appeal,Standard,Closed,531.26,unique
816259,BAL-11,2026-03-05,REF NOTE: Intake,Standard,Reviewed,637.32,bare
384269,STL-02,2026-03-08,REF NOTE: Intake,Standard,Closed,392.79,bare
735797,BAL-11,2026-03-07,REF NOTE: Intake,Standard,Reviewed,414.57,bare
300412,STL-02,2026-03-23,Renewal,Priority,Escalated,611.52,first pass
848686,LOU-09,2026-03-17,Intake,Standard,Escalated,398.65,first pass
403820,FFX-03,2026-03-15,Renewal,Standard,,445.34,prefixed
307539,ARL-07,2026-03-28,Intake,Priority,Reviewed,975.39,prefixed
344024,FFX-03,2026-03-22,REF NOTE: Intake,Standard,Reviewed,717.3,first pass
375545,LOU-09,2026-03-12,Appeal,Priority,Closed,122.35,prefixed
298897,FFX-03,2026-03-12,REF NOTE: Intake,Priority,Escalated,914.7,unique
290415,FFX-03,2026-03-18,Intake,Priority,Reviewed,723.2,bare
391885,ARL-07,2026-03-04,REF NOTE: Intake,Priority,Closed,916.23,bare
496631,LOU-09,2026-03-14,Renewal,Standard,Verified,658.45,first pass
224978,STL-02,2026-03-24,Renewal,Standard,Open,719.57,prefixed
645485,STL-02,2026-03-13,Appeal,Standard,Closed,487.35,bare
707719,STL-02,2026-03-29,Renewal,Standard,Verified,261.58,bare
821785,LOU-09,2026-03-08,Renewal,Priority,Verified,699.32,bare
333196,STL-02,2026-03-22,REF NOTE: Intake,Standard,Reviewed,244.13,prefixed
574873,STL-02,2026-03-30,Renewal,Priority,Reviewed,200.93,prefixed
948119,ARL-07,2026-03-05,Renewal,Priority,,28.01,unique
570400,FFX-03,2026-03-30,REF NOTE: Intake,Standard,Open,310.11,unique
193791,FFX-03,2026-03-18,Intake,Priority,Reviewed,754.01,prefixed
742599,STL-02,2026-03-29,Intake,Priority,Escalated,458.64,unique
772685,ARL-07,2026-03-04,Appeal,Priority,Open,152.3,unique
732501,STL-02,2026-03-05,Renewal,Standard,,730.71,first pass
340885,BAL-11,2026-03-13,Intake,Priority,Closed,157.86,bare
352587,BAL-11,2026-03-14,Intake,Priority,Escalated,477.74,prefixed
651589,ARL-07,2026-03-11,Appeal,Priority,Open,752.7,bare
597617,ARL-07,2026-03-05,Appeal,Priority,Reviewed,501.55,prefixed
799365,STL-02,2026-03-09,Intake,Priority,Open,82.58,first pass
627899,BAL-11,2026-03-31,REF NOTE: Intake,Standard,Escalated,659.48,first pass
972238,FFX-03,2026-03-05,Renewal,Standard,Verified,171.62,unique
614151,FFX-03,2026-03-22,REF NOTE: Intake,Priority,Escalated,451.29,prefixed
192856,FFX-03,2026-03-29,Renewal,Priority,Closed,691.73,first pass
368453,LOU-09,2026-03-30,Renewal,Priority,Closed,949.71,prefixed
113300,LOU-09,2026-03-24,Renewal,Standard,Closed,589.09,bare
163556,FFX-03,2026-03-27,REF NOTE: Intake,Standard,Closed,850.79,bare
150339,ARL-07,2026-03-21,Renewal,Priority,Reviewed,670.2,unique
784539,FFX-03,2026-03-22,Intake,Priority,Verified,979.29,unique
147454,ARL-07,2026-03-25,REF NOTE: Intake,Priority,Verified,888.28,unique
695464,ARL-07,2026-03-16,Intake,Priority,Escalated,85.65,bare
631334,LOU-09,2026-03-29,Renewal,Standard,Open,322.18,first pass
645859,FFX-03,2026-03-11,Appeal,Priority,Verified,528.49,prefixed
865756,LOU-09,2026-03-04,Appeal,Standard,Escalated,119.14,first pass
897889,BAL-11,2026-03-27,Intake,Priority,Reviewed,528.85,bare
856434,ARL-07,2026-03-27,REF NOTE: Intake,Priority,Reviewed,785.62,bare
210406,FFX-03,2026-03-23,Intake,Priority,Verified,204.53,unique
557411,STL-02,2026-03-19,REF NOTE: Intake,Standard,,602.8,first pass
142491,STL-02,2026-03-29,Renewal,Standard,Open,905.2,first pass
588827,BAL-11,2026-03-04,Renewal,Standard,Open,952.98,unique
345038,FFX-03,2026-03-31,Appeal,Standard,Closed,346.89,prefixed
364678,LOU-09,2026-03-13,Intake,Standard,Escalated,446.68,prefixed
479772,LOU-09,2026-03-09,Appeal,Priority,Escalated,330.95,prefixed
442731,FFX-03,2026-03-20,Intake,Priority,Escalated,806.23,first pass
486140,FFX-03,2026-03-05,Appeal,Priority,,82.78,bare
942852,STL-02,2026-03-08,REF NOTE: Intake,Standard,Closed,999.29,first pass
538706,FFX-03,2026-03-07,Appeal,Standard,Escalated,384.91,prefixed
703847,BAL-11,2026-03-20,Intake,Standard,Escalated,523.67,unique
832966,ARL-07,2026-03-30,Renewal,Priority,Escalated,143.29,prefixed
885416,LOU-09,2026-03-07,REF NOTE: Intake,Priority,Verified,563.4,prefixed
511697,BAL-11,2026-03-07,REF NOTE: Intake,Priority,,21.25,prefixed
333958,LOU-09,2026-03-26,REF NOTE: Intake,Priority,,896.6,prefixed
417865,LOU-09,2026-03-12,Renewal,Standard,,520.56,bare
140353,BAL-11,2026-03-26,REF NOTE: Intake,Standard,Closed,507.89,prefixed
503043,BAL-11,2026-03-04,REF NOTE: Intake,Priority,Closed,869.82,prefixed
496746,BAL-11,2026-03-22,Appeal,Standard,Open,305.95,first pass
243521,FFX-03,2026-03-12,Renewal,Standard,Closed,297.4,prefixed
938987,FFX-03,2026-03-24,Intake,Priority,Verified,771.02,prefixed
851550,BAL-11,2026-03-17,Renewal,Standard,,486.2,bare
290481,FFX-03,2026-03-22,Appeal,Standard,Escalated,751.98,first pass
237120,FFX-03,2026-03-25,Renewal,Priority,,12.75,first pass
678544,ARL-07,2026-03-06,Appeal,Priority,Escalated,631.44,prefixed
934449,BAL-11,2026-03-25,Intake,Priority,Verified,411.55,prefixed
287276,BAL-11,2026-03-07,Renewal,Standard,Verified,204.67,unique
422366,BAL-11,2026-03-15,Intake,Priority,Reviewed,740.2,first pass
139953,STL-02,2026-03-14,Appeal,Standard,Reviewed,538.66,unique
903681,FFX-03,2026-03-27,Renewal,Standard,,481.73,unique
287010,ARL-07,2026-03-12,REF NOTE: Intake,Priority,Open,848.19,bare
375137,LOU-09,2026-03-30,Intake,Standard,Escalated,651.16,bare
213339,STL-02,2026-03-12,Renewal,Standard,Escalated,740.64,unique
108015,ARL-07,2026-03-12,REF NOTE: Intake,Standard,Verified,684.95,bare
265794,STL-02,2026-03-31,Renewal,Priority,Open,629.49,prefixed
589238,FFX-03,2026-03-13,Renewal,Priority,,210.54,first pass
996865,STL-02,2026-03-30,Intake,Standard,Escalated,424.1,bare
702661,STL-02,2026-03-13,Renewal,Priority,,9.45,unique
558925,BAL-11,2026-03-14,Renewal,Priority,,889.38,first pass
747685,FFX-03,2026-03-21,Appeal,Standard,Reviewed,309.86,first pass
272309,FFX-03,2026-03-26,Intake,Priority,Closed,91.34,unique
360640,STL-02,2026-03-17,Renewal,Priority,Closed,145.04,unique
151904,BAL-11,2026-03-26,Intake,Priority,Reviewed,753.99,unique
861444,LOU-09,2026-03-08,Renewal,Priority,Reviewed,581.18,first pass
318358,ARL-07,2026-03-19,Appeal,Priority,Open,938.14,prefixed
246823,FFX-03,2026-03-22,Renewal,Standard,Closed,606.84,bare
663234,BAL-11,2026-03-22,REF NOTE: Intake,Standard,Open,394.92,first pass
413382,FFX-03,2026-03-21,Intake,Standard,Reviewed,855.08,unique
820677,LOU-09,2026-03-15,Appeal,Priority,Verified,67.97,unique
642681,STL-02,2026-03-16,REF NOTE: Intake,Standard,,834.43,bare
400029,LOU-09,2026-03-04,Intake,Standard,Reviewed,228.38,unique
318332,FFX-03,2026-03-08,Intake,Priority,Closed,226.86,prefixed
942183,LOU-09,2026-03-09,REF NOTE: Intake,Standard,Escalated,480.64,first pass
262295,ARL-07,2026-03-12,Intake,Priority,Escalated,86.88,first pass
425632,FFX-03,2026-03-28,Intake,Standard,Open,617.04,prefixed
392603,ARL-07,2026-03-10,Intake,Priority,Verified,477.16,bare
671742,LOU-09,2026-03-05,Appeal,Standard,,907.12,bare
722402,FFX-03,2026-03-07,Appeal,Standard,Closed,501.29,prefixed
737880,ARL-07,2026-03-30,Appeal,Priority,Closed,662.24,bare
603980,ARL-07,2026-03-13,Renewal,Standard,Reviewed,657.1,first pass
940383,LOU-09,2026-03-11,Appeal,Standard,Open,727.45,unique
605274,LOU-09,2026-03-16,REF NOTE: Intake,Priority,Open,512.03,first pass
471569,LOU-09,2026-03-31,Renewal,Priority,Open,230.38,first pass
962321,FFX-03,2026-03-29,REF NOTE: Intake,Standard,Closed,492.28,unique
596165,ARL-07,2026-03-14,REF NOTE: Intake,Standard,,404.88,unique
766983,STL-02,2026-03-09,Renewal,Priority,Closed,938.14,bare
146410,LOU-09,2026-03-29,Intake,Standard,Verified,443.82,unique
197731,LOU-09,2026-03-25,Renewal,Priority,Open,886.35,first pass
455196,ARL-07,2026-03-25,Intake,Priority,Reviewed,96.84,first pass
832866,LOU-09,2026-03-30,Appeal,Priority,,437.77,unique
264178,LOU-09,2026-03-05,Intake,Priority,,485.06,first pass
262842,ARL-07,2026-03-08,REF NOTE: Intake,Priority,Closed,211.77,unique
810965,FFX-03,2026-03-05,Renewal,Priority,Escalated,362.23,bare
942920,LOU-09,2026-03-15,Renewal,Standard,Open,701.55,bare
815304,ARL-07,2026-03-22,Renewal,Standard,Closed,712.22,unique
696898,ARL-07,2026-03-25,Intake,Standard,Closed,264.19,first pass
863909,STL-02,2026-03-15,Renewal,Priority,Closed,174.61,bare
499849,LOU-09,2026-03-11,REF NOTE: Intake,Priority,Verified,710.97,unique
794316,ARL-07,2026-03-31,Appeal,Standard,Verified,764.58,unique
377566,LOU-09,2026-03-22,REF NOTE: Intake,Priority,Escalated,726.3,prefixed
949477,ARL-07,2026-03-09,Renewal,Standard,Verified,772.01,first pass
505102,ARL-07,2026-03-30,Appeal,Standard,,622.88,prefixed
838112,BAL-11,2026-03-12,Appeal,Standard,,548.85,first pass
793938,STL-02,2026-03-05,Renewal,Standard,Verified,738.15,bare
887355,STL-02,2026-03-13,Renewal,Standard,Closed,226.63,bare
562598,BAL-11,2026-03-09,Intake,Priority,,358.16,unique
398238,LOU-09,2026-03-07,Intake,Priority,Escalated,739.96,prefixed
279523,LOU-09,2026-03-07,Renewal,Standard,Open,703.05,bare
941198,ARL-07,2026-03-08,Renewal,Priority,Escalated,1.73,first pass
567502,LOU-09,2026-03-06,Intake,Priority,Closed,770.3,unique
224778,ARL-07,2026-03-11,Intake,Priority,,704.61,first pass
642038,STL-02,2026-03-11,Renewal,Standard,Escalated,771.92,unique
779914,ARL-07,2026-03-27,Renewal,Standard,Open,177.7,prefixed
298392,LOU-09,2026-03-29,Renewal,Standard,,348.74,bare
295471,LOU-09,2026-03-14,REF NOTE: Intake,Standard,Closed,561.53,bare
250586,ARL-07,2026-03-30,Renewal,Priority,Escalated,543.12,first pass
555699,ARL-07,2026-03-14,Appeal,Standard,,475.82,bare
577491,STL-02,2026-03-22,Appeal,Priority,Open,772.15,bare
946843,STL-02,2026-03-20,Appeal,Standard,Open,429.16,first pass
838982,BAL-11,2026-03-10,Appeal,Priority,Escalated,391.54,unique
770955,BAL-11,2026-03-06,REF NOTE: Intake,Priority,Reviewed,685.75,unique
568692,LOU-09,2026-03-29,Intake,Priority,Verified,268.57,bare
674589,STL-02,2026-03-08,REF NOTE: Intake,Priority,Escalated,779.81,prefixed
316207,FFX-03,2026-03-25,Intake,Standard,Reviewed,497.11,prefixed
988145,LOU-09,2026-03-15,Intake,Priority,Escalated,611.41,first pass
334507,ARL-07,2026-03-22,Appeal,Priority,Closed,661.93,first pass
850109,FFX-03,2026-03-17,Intake,Priority,Open,218.71,prefixed
278488,ARL-07,2026-03-15,Appeal,Priority,Closed,82.21,unique
846722,LOU-09,2026-03-22,Renewal,Priority,Escalated,190.19,first pass
186764,STL-02,2026-03-05,Appeal,Standard,Open,188.85,unique
770347,STL-02,2026-03-23,Renewal,Priority,Open,936.86,first pass
656305,LOU-09,2026-03-26,Appeal,Priority,Open,586.39,first pass
392252,STL-02,2026-03-28,Appeal,Priority,Escalated,11.49,first pass
724203,STL-02,2026-03-19,Appeal,Standard,Open,654.85,unique
389161,BAL-11,2026-03-13,Renewal,Priority,Open,548.82,bare
942106,LOU-09,2026-03-11,Renewal,Priority,Escalated,508.46,bare
189165,LOU-09,2026-03-06,REF NOTE: Intake,Priority,Escalated,63.34,bare
267077,STL-02,2026-03-25,REF NOTE: Intake,Priority,Reviewed,265.51,prefixed
405145,BAL-11,2026-03-05,Intake,Standard,Reviewed,19.49,first pass
481198,LOU-09,2026-03-18,REF NOTE: Intake,Priority,Open,427.75,prefixed
684254,ARL-07,2026-03-10,Appeal,Priority,Closed,169.4,bare
163034,ARL-07,2026-03-14,Intake,Standard,Closed,516.42,prefixed
874557,FFX-03,2026-03-11,Renewal,Standard,Reviewed,908.38,first pass
937383,BAL-11,2026-03-21,Appeal,Standard,Open,280.16,unique
211599,FFX-03,2026-03-17,Intake,Priority,Escalated,243.91,prefixed
167775,LOU-09,2026-03-20,Appeal,Priority,Open,854.34,bare
692751,BAL-11,2026-03-15,Appeal,Standard,Closed,215.73,first pass
184099,STL-02,2026-03-10,Appeal,Priority,Escalated,309.07,unique
878453,FFX-03,2026-03-26,Renewal,Standard,,188.41,bare
168633,BAL-11,2026-03-16,Appeal,Standard,,432.87,first pass
140777,LOU-09,2026-03-26,Intake,Priority,,701.42,first pass
500659,FFX-03,2026-03-25,Intake,Priority,Open,237.34,first pass
960129,BAL-11,2026-03-22,Intake,Standard,Verified,981.29,prefixed
353495,BAL-11,2026-03-15,Appeal,Priority,Closed,176.93,unique
927389,STL-02,2026-03-08,Appeal,Priority,Open,666.08,prefixed
109964,FFX-03,2026-03-06,Renewal,Priority,Reviewed,113.78,first pass
126253,FFX-03,2026-03-28,REF NOTE: Intake,Priority,,270.56,unique
405693,BAL-11,2026-03-25,Appeal,Priority,Closed,543.89,prefixed
765396,LOU-09,2026-03-25,REF NOTE: Intake,Standard,Escalated,833.08,unique
920585,LOU-09,2026-03-30,Intake,Standard,Closed,976.06,bare
669065,LOU-09,2026-03-12,Appeal,Standard,,569.73,prefixed
738436,BAL-11,2026-03-26,Appeal,Standard,,822.61,unique
602927,BAL-11,2026-03-20,Appeal,Standard,Escalated,150.76,first pass
302331,BAL-11,2026-03-11,Renewal,Standard,Open,941.49,unique
565028,BAL-11,2026-03-10,REF NOTE: Intake,Standard,Reviewed,978.36,bare
671531,BAL-11,2026-03-24,Appeal,Standard,Escalated,547.59,bare
307927,ARL-07,2026-03-09,REF NOTE: Intake,Standard,Escalated,46.1,prefixed
856478,FFX-03,2026-03-26,REF NOTE: Intake,Priority,,588.39,first pass
385798,ARL-07,2026-03-30,REF NOTE: Intake,Standard,,201.18,bare
389642,ARL-07,2026-03-21,Appeal,Standard,Reviewed,621.57,prefixed
436145,ARL-07,2026-03-25,REF NOTE: Intake,Priority,Closed,904.5,unique
416293,BAL-11,2026-03-26,REF NOTE: Intake,Priority,Reviewed,522.82,unique
308082,BAL-11,2026-03-18,REF NOTE: Intake,Standard,Escalated,523.5,prefixed
518126,STL-02,2026-03-15,Renewal,Standard,Open,38.04,prefixed
742527,ARL-07,2026-03-21,REF NOTE: Intake,Priority,Closed,324.21,unique
149030,LOU-09,2026-03-31,Intake,Priority,Closed,838.89,bare
509895,BAL-11,2026-03-20,REF NOTE: Intake,Priority,,315.79,bare
196682,FFX-03,2026-03-29,Renewal,Priority,Verified,674.24,unique
991785,BAL-11,2026-03-26,Appeal,Standard,Reviewed,0.24,prefixed
110381,ARL-07,2026-03-29,Appeal,Standard,,775.77,unique
422425,FFX-03,2026-03-04,Appeal,Standard,Escalated,586.36,first pass
928502,STL-02,2026-03-27,Renewal,Standard,,485.33,unique
704678,ARL-07,2026-03-13,Appeal,Standard,,928.98,prefixed
751724,BAL-11,2026-03-05,Intake,Standard,,250.3,bare
609203,STL-02,2026-03-22,REF NOTE: Intake,Standard,Open,78.9,bare
441667,ARL-07,2026-03-08,Renewal,Priority,,572.22,prefixed
431182,STL-02,2026-03-05,Intake,Priority,Reviewed,993.18,first pass
455117,LOU-09,2026-03-26,Renewal,Priority,Reviewed,101.43,bare
480124,BAL-11,2026-03-26,Appeal,Standard,Escalated,420.2,bare
993619,BAL-11,2026-03-04,REF NOTE: Intake,Standard,Reviewed,18.53,bare
977962,ARL-07,2026-03-19,Intake,Standard,Reviewed,886.39,bare
934425,ARL-07,2026-03-21,Appeal,Standard,,821.22,unique
604513,STL-02,2026-03-27,REF NOTE: Intake,Standard,Closed,863.49,prefixed
724120,FFX-03,2026-03-06,REF NOTE: Intake,Standard,,95.74,unique
329220,BAL-11,2026-03-20,Intake,Standard,,766.44,bare
822682,STL-02,2026-03-17,REF NOTE: Intake,Priority,Closed,266.72,bare
681623,LOU-09,2026-03-14,Appeal,Priority,Verified,244.11,unique
755726,FFX-03,2026-03-16,REF NOTE: Intake,Priority,Reviewed,421.59,bare
787059,BAL-11,2026-03-08,Intake,Priority,Closed,989.57,bare
729439,STL-02,2026-03-04,REF NOTE: Intake,Standard,Reviewed,348.27,unique
739530,LOU-09,2026-03-20,Renewal,Priority,,866.94,first pass
922708,LOU-09,2026-03-17,REF NOTE: Intake,Priority,Open,922.95,first pass
837189,ARL-07,2026-03-24,Renewal,Standard,Escalated,770,unique
343030,STL-02,2026-03-06,REF NOTE: Intake,Standard,Escalated,971.68,first pass
882285,ARL-07,2026-03-21,Intake,Standard,Closed,178.34,bare
914968,STL-02,2026-03-09,Appeal,Standard,Closed,2.26,unique
477325,STL-02,2026-03-09,Intake,Priority,,634.11,bare
825484,LOU-09,2026-03-26,REF NOTE: Intake,Standard,Verified,575.49,first pass
677087,FFX-03,2026-03-14,Appeal,Standard,Reviewed,241.07,unique
301320,ARL-07,2026-03-04,Intake,Priority,Escalated,136.14,unique
884359,BAL-11,2026-03-13,Renewal,Standard,Reviewed,94.04,bare
640244,ARL-07,2026-03-22,REF NOTE: Intake,Priority,Reviewed,449.1,prefixed
574529,STL-02,2026-03-22,Intake,Standard,Closed,226.21,unique
218146,FFX-03,2026-03-14,REF NOTE: Intake,Priority,Reviewed,244.38,unique
293624,STL-02,2026-03-10,REF NOTE: Intake,Priority,Reviewed,52.42,first pass
733307,STL-02,2026-03-23,Appeal,Standard,,643.57,prefixed
986662,FFX-03,2026-03-20,REF NOTE: Intake,Priority,,364.31,prefixed
189563,BAL-11,2026-03-29,Intake,Priority,Reviewed,560.07,prefixed
441370,ARL-07,2026-03-16,Appeal,Priority,Closed,68.3,first pass
489715,LOU-09,2026-03-08,Renewal,Standard,Open,694.1,bare
503891,FFX-03,2026-03-10,Intake,Priority,Open,56.29,prefixed
570931,LOU-09,2026-03-10,Appeal,Standard,Open,403.52,unique
491699,LOU-09,2026-03-11,Appeal,Standard,Verified,763.38,bare
472142,FFX-03,2026-03-30,Intake,Priority,Open,561.68,first pass
616066,BAL-11,2026-03-18,Intake,Priority,Open,134.91,first pass
597077,BAL-11,2026-03-30,Renewal,Standard,Escalated,217.52,unique
294006,ARL-07,2026-03-13,Renewal,Priority,Open,328.77,prefixed
253930,STL-02,2026-03-25,REF NOTE: Intake,Priority,,171.26,unique
524045,LOU-09,2026-03-30,REF NOTE: Intake,Standard,Open,588.89,first pass
448178,ARL-07,2026-03-31,Renewal,Priority,Verified,456.25,bare
142593,ARL-07,2026-03-14,REF NOTE: Intake,Priority,,303.91,prefixed
353920,STL-02,2026-03-07,Appeal,Standard,Verified,674.4,first pass
360443,STL-02,2026-03-13,Appeal,Standard,Closed,414.15,bare
240596,ARL-07,2026-03-30,Renewal,Priority,Verified,437.23,first pass
399313,FFX-03,2026-03-26,Appeal,Standard,Reviewed,543.1,unique
889111,STL-02,2026-03-30,Intake,Standard,Open,97.08,prefixed
217447,ARL-07,2026-03-10,Intake,Standard,,640.7,unique
589677,LOU-09,2026-03-17,Renewal,Standard,Verified,63.09,unique
313281,STL-02,2026-03-04,Renewal,Standard,Open,558.63,bare
865071,FFX-03,2026-03-30,Appeal,Standard,Verified,346.48,prefixed
972848,LOU-09,2026-03-08,Renewal,Standard,Escalated,998.4,prefixed
690219,STL-02,2026-03-09,Renewal,Priority,Closed,399.46,prefixed
820187,BAL-11,2026-03-22,REF NOTE: Intake,Priority,Closed,236.21,bare
534713,BAL-11,2026-03-14,Intake,Standard,Open,645.27,first pass
935511,FFX-03,2026-03-27,Intake,Priority,,131.49,unique
306628,FFX-03,2026-03-09,Renewal,Standard,,455.38,first pass
436446,FFX-03,2026-03-10,REF NOTE: Intake,Standard,,254.22,prefixed
371950,STL-02,2026-03-13,Renewal,Standard,Escalated,338.19,bare
980960,FFX-03,2026-03-20,REF NOTE: Intake,Standard,Open,748.95,first pass
